"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2021,"Sem1",128.085807932524,9.6158908290913,95.0545596930366,6.50956334936558,7.86142505169413,22,4.04437961913914,5.05124721490475,1488.75464306113,"Female","CS","No","Si","Presencial"
2021,"Sem1",119.560136183416,13.8874107917477,62.1811356103981,7.83355639682233,6.27452523523916,19,7.60761755002638,4.11392792348658,770.916763743669,"Female","Business","Yes","Si","Presencial"
2021,"Sem1",137.974687294639,17.7574130186666,82.1230910393726,8.58544890315508,6.63370998296363,25,3.47214513092414,3.82356131212117,1582.70297987114,"Female","CS","Yes","No","Virtual"
2021,"Sem1",160.871705282574,14.9937460188806,83.7668366891157,8.17353809453284,4.94704738595161,25,3.18649451921179,1.34807301260958,1134.1569874422,"Female","Sin_dato","Yes","No","Presencial"
2021,"Sem1",145.514801129814,12.2046996243335,72.8039915777398,7.22549752294561,6.56775965691191,26,3.87673042423348,0.642479303996415,973.495303052625,"Male","Data","No","No","Presencial"
2021,"Sem1",139.294879142148,14.4963094032378,76.5811347907667,7.70498217358028,6.47284733763876,21,2.3742061912641,1.78398048554762,1056.11377085923,"Female","Business","No","Si","Virtual"
2021,"Sem1",136.192377188508,18.0432692336751,72.6211864488025,8.8992080866725,5.66707399927244,20,4.3943452497171,3.33149308801758,1872.99844425712,"Male","Data","No","Si","Virtual"
2021,"Sem1",137.543466607484,14.8552246060741,81.4357399457202,8.4973485846679,6.58409940281631,20,6.17313550128987,3.80670242875325,1043.31113411598,"Female","Data","Yes","Si","Presencial"
2021,"Sem1",124.63505035636,13.437119867011,76.5965884903129,7.57495768352416,5.68667845243379,19.5,4.70710898888605,3.0783738141079,1671.17331768011,"Male","Business","Yes","No","Presencial"
2021,"Sem1",129.904994527899,13.1848183841141,81.2626055821926,8.02606435374758,5.66189758918875,27,2.12544498958164,1.36734985429731,1965.57968426981,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",164.265976323912,18.983759621613,67.5645557972905,9.67687505379186,7.01695706600004,22,4.5429336896892,2.49178399742813,1179.30384420184,"Female","Business","Yes","Si","Presencial"
2021,"Sem1",163.818287387901,16.7246842938318,79.2964242323799,8.78182623033734,5.78809948332411,25,3.42819671653544,0.128147718872912,1380.80718964788,"Female","Sin_dato","Yes","Si","Presencial"
2021,"Sem1",102.77895431527,11.2760133254072,87.521889323375,6.56354711248241,7.19953329167625,20,4.31795817775285,2.32964630199652,1085.00005453292,"Male","Data","No","Si","Virtual"
2021,"Sem1",149.115659351486,17.3613732944066,72.5083631172161,8.8972796990986,5.16386519114629,23,3.36500694134774,2.76448844446375,1288.00451516124,"Male","CS","No","Si","Presencial"
2021,"Sem1",141.826796634272,11.5937202481127,74.005719125695,6.93040106682479,7.31292930996858,16,2.54165592931689,1.69854350291795,1888.23516813531,"Female","Data","Yes","No","Virtual"
2021,"Sem1",161.65713670566,21.9945693769259,82.1711687802376,8.7235636784806,5.6328871791806,21,5.69790093573315,3.0184277279808,850.315123049372,"Male","CS","Yes","Si","Presencial"
2021,"Sem1",149.375980330754,17.3851869674462,85.9028039550663,9.24775941831099,6.48207967363758,23,2.33573816968971,2.14978066740944,1077.11760729689,"Male","Data","Yes","Si","Virtual"
2021,"Sem1",118.231209858907,9.14910861098922,90.0565681886837,5.14658964550842,6.7554288631935,24,3.45342442217685,1.65582700289921,1121.84055158183,"Male","Business","Yes","No","Presencial"
2021,"Sem1",136.246697895364,17.7054880214456,81.3462059959841,9.0638040297169,5.08555169406088,21,5.53790732110493,6.02745246379537,936.814381124826,"Male","Data","No","No","Virtual"
2021,"Sem1",138.006377163222,15.6635367253852,84.8508016106503,8.34975099130023,6.30808019405517,27,3.73049755935587,2.4826700489072,1270.36419584375,"Female","CS","Yes","Si","Presencial"
2021,"Sem1",131.053722961395,14.2603106686932,88.567876931382,8.26333499689321,6.17750660686533,24,5.70474107201515,4.50753600758123,1333.26467654021,"Female","Data","Yes","No","Presencial"
2021,"Sem1",168.274735059522,20.4308034588424,72.461386578379,7.90788444750044,5.98546600460128,28,1.59175853119124,3.13791530297008,1063.67010114246,"Female","Ingenieria","Yes","No","Presencial"
2021,"Sem1",127.7848411242,15.803399991388,78.6739499650919,8.66859833559289,6.84376099351365,19,3.93874996704504,2.75330636339388,1422.12965304443,"Female","CS","No","No","Virtual"
2021,"Sem1",146.337603873611,15.1109352629994,74.7746732461564,8.38225428357018,5.67384433969253,15,2.7298625669042,1.50864014922504,1077.44934669769,"Female","Business","Yes","No","Virtual"
2021,"Sem1",127.919198079701,9.00062310508863,78.870620688421,6.73878909207363,6.90734315411763,21,3.81578550540352,4.29713292128924,1256.11506927723,"Male","Business","Yes","Si","Presencial"
2021,"Sem1",185.042230867284,24.123469664427,83.038561818222,9.41179560898888,3.82805009722724,15,2.93257335708796,2.37635475162456,475.849146698657,"Female","Business","Yes","Si","Presencial"
2021,"Sem1",69.5665521245443,7.27352842175435,69.6879373810739,2.40187682040534,8.45854003860931,17,8.61636635800753,5.94429882621425,684.111200950024,"Male","Business","No","Si","Presencial"
2021,"Sem1",154.035873085857,16.286137268637,87.0288520030467,8.95374784681904,5.25149407434224,17,5.03676740597514,3.50687818177922,779.300634887196,"Female","Business","Yes","No","Presencial"
2021,"Sem1",139.199019877795,12.6181639227548,70.4010246199198,6.9411556877469,6.36427642446696,19,4.07874008931446,5.32282573704121,978.72413895165,"Female","CS","No","No","Virtual"
2021,"Sem1",150.357475597023,16.1743832243568,79.2094879134321,8.42340799545934,6.14545481989427,23,3.1833954040188,1.1321062781984,1363.36063001528,"Female","Business","Yes","Si","Presencial"
2021,"Sem1",153.701698391426,20.0930813619916,76.2063429918682,9.73896701934624,5.82921772407833,19,4.74935742151512,1.98959545357175,1902.5235630078,"Male","Data","No","No","Presencial"
2021,"Sem1",114.450996422823,12.4685611872324,73.6081566481708,7.26719519021688,6.74304488994534,17,4.87861382616599,4.57127892901336,973.993234543498,"Male","CS","Yes","No","Virtual"
2021,"Sem1",137.903626124701,12.188689501715,84.6497358374667,7.35445865736356,6.91413115346213,21,5.28447153185602,5.42466144395173,869.220356435429,"Male","Ingenieria","No","No","Virtual"
2021,"Sem1",145.028903552075,15.3252286921347,81.6486599267957,8.71459040634797,6.25007374700926,23,3.05589107473727,1.72690530488688,793.172964349732,"Female","Business","Yes","No","Presencial"
2021,"Sem1",196.239645486342,29.1279173512649,80.6036911108487,9.51041372817699,4.58919749515931,25,2.95555932036417,1.95635049909987,1706.35574594325,"Male","Business","No","No","Presencial"
2021,"Sem1",111.31247608215,12.1011195346251,73.0814221894858,6.91150325095828,6.24700304868565,19,4.71576763859156,4.01192519845664,1945.43427657987,"Male","Business","No","Si","Virtual"
2021,"Sem1",109.558535962837,10.7454280132362,70.000858044874,6.64798254568685,6.59803998922483,23,2.95055108310358,0.301338527000507,1162.99186397032,"Female","Business","No","Si","Virtual"
2021,"Sem1",105.771725282135,8.54641982476537,84.5444529533279,6.39953952669567,7.70984173698399,22,5.87816204846144,2.90479068759237,1190.39569833015,"Male","Business","No","No","Virtual"
2021,"Sem1",108.148477491438,6.31329061943861,86.2731741875265,4.9445892233174,7.55994209418563,19,2.42270655385446,2.41893884246825,532.934070566305,"Male","Ingenieria","No","Si","Virtual"
2021,"Sem1",161.332844751802,22.0799809903397,86.3061521296016,9.0085434987298,4.86662859094271,22,5.21340303322802,5.34055805878198,1230.77431063677,"Female","Business","Yes","No","Presencial"
2021,"Sem1",136.334953598926,15.1599307361537,81.6330152919072,8.33460980902951,4.93955239730014,18,4.24015317880338,2.57007944910894,533.616424533902,"Female","CS","No","Si","Presencial"
2021,"Sem1",144.162195927376,15.7743044884183,81.9547584300333,8.76895337703784,6.95294894804219,20,4.85915448355026,4.38100952976512,1146.96065060061,"Male","Ingenieria","No","Si","Presencial"
2021,"Sem1",116.142239231142,11.4244698906664,64.9860461114918,6.78290035023528,7.38188786471818,22,4.26297477016151,2.96937405852644,1407.21608291941,"Male","Ingenieria","Yes","No","Presencial"
2021,"Sem1",109.765530426581,5.66027506682851,59.6670097079333,4.47962948181389,7.72239338407808,26,2.71403106439123,0.422950043149737,1237.92509674572,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",110.768596514698,9.49343332212841,75.1129976107702,6.05324771797144,6.77230126210305,21,3.20673507803239,2.94194989959803,1217.06226365278,"Female","Business","No","Si","Virtual"
2021,"Sem1",161.615701877548,22.6282312766273,81.1971334479064,9.33471188989235,4.41458093583302,20,3.28000320422428,3.38157476127937,797.162071590928,"Male","Business","No","Si","Presencial"
2021,"Sem1",130.759347725634,10.5889253289505,84.5710500385017,6.11058847401343,7.32614231008188,23,3.62428675181744,2.5510786006716,1205.85537733476,"Male","Business","Yes","No","Presencial"
2021,"Sem1",143.600205008894,18.9835197403669,67.7136837326467,9.68023296123726,5.7112225342295,20,5.510819646864,3.84315478043932,1348.21713167735,"Female","Business","No","Si","Virtual"
2021,"Sem1",148.947381822474,19.4876238291506,67.6973649990076,9.83013502524651,6.16824154346663,15,4.47703553921363,1.2558835949465,939.761593534471,"Male","Ingenieria","Yes","Si","Virtual"
2021,"Sem1",150.182461522069,15.2000530768608,69.1038398914004,8.30820641035303,6.47444196366142,20,4.55423313947742,3.54017674962573,752.387662693474,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",153.839901409926,21.2044254836575,86.4188457256885,8.88462769327802,4.79801270525626,20,3.52373107637449,1.26414102704896,1062.16796995826,"Female","CS","Yes","No","Presencial"
2021,"Sem1",104.385729766219,12.1071141690839,68.3681856052925,7.74504501839408,6.01624550448768,21,2.86477710716694,3.13428647593652,1112.45647283274,"Male","Ingenieria","No","Si","Presencial"
2021,"Sem1",162.831404602792,17.8955564036869,89.2222008745609,9.28222461290973,6.14482228710719,19,3.88759765948576,2.82247832664221,1792.08413161185,"Female","Business","No","No","Virtual"
2021,"Sem1",113.093189285675,8.53367250331896,73.0505776853645,6.08041490132336,7.26864689760679,22,6.57213419487777,6.1711480507013,1331.3413328437,"Female","Sin_dato","Yes","Si","Presencial"
2021,"Sem1",132.442497570749,12.6666870271852,78.3578388326569,6.94898916402404,7.04164856684312,20,3.77631279488451,2.55852348457538,1405.61715981222,"Male","CS","Yes","No","Presencial"
2021,"Sem1",136.208445858707,14.4313186073364,76.8593858599484,7.88943716017105,6.17255630518727,18,3.79993260099359,2.86446599895397,1069.86705765211,"Male","Business","No","No","Presencial"
2021,"Sem1",156.260897106568,19.383976862219,71.3341573899799,9.67727595611307,5.5088902148752,22,3.19492793620297,1.691610728013,1211.35885103536,"Female","CS","Yes","Si","Virtual"
2021,"Sem1",192.494323972206,46.9373971656671,83.8796518354561,8.78177130883609,5.9458484245065,18,4.78779959165516,6.33885237647326,1164.63581913768,"Male","Ingenieria","Yes","No","Presencial"
2021,"Sem1",160.339433685732,22.1819782204366,94.1161805717627,8.01571827110068,5.52302768410063,22,1.97954207416604,0.883633179331539,674.06352933672,"Female","Ingenieria","No","Si","Presencial"
2021,"Sem1",145.083831478251,19.084538959231,81.9460335334781,9.25414453160588,5.43406885847323,24,4.73941136743985,2.88757211273039,1815.62555255475,"Male","Data","Yes","Si","Presencial"
2021,"Sem1",152.997034444498,14.2345920119236,95.2963448280031,8.35447599929515,6.00575202995097,19,3.92179842074112,2.36669561117183,562.695802229297,"Male","Data","No","Si","Virtual"
2021,"Sem1",143.060110698941,17.1135565368335,94.9666093564446,9.55904621825582,6.11796053694921,24,5.24388472542891,3.66842181723831,1112.48618663335,"Male","Business","Yes","Si","Presencial"
2021,"Sem1",158.177181324394,24.2650283364207,64.766531547665,9.18191624981949,4.5533455381983,21,3.44732033619801,3.31716731560073,1824.23239664994,"Female","Business","Yes","Si","Virtual"
2021,"Sem1",117.678844131766,7.50753979567828,79.6180357561273,5.43775477266076,6.43983574243707,24,6.02611944762756,3.23874491073043,1354.28580669804,"Male","Data","Yes","Si","Presencial"
2021,"Sem1",155.101146582553,18.4617397060204,92.7155676553862,9.6228317606679,5.81415933238915,16,3.78778744048383,1.42747297119598,734.00635048836,"Female","Data","Yes","No","Presencial"
2021,"Sem1",153.355979383739,12.6784417482219,68.3529809043455,8.10811766603387,6.72870147337081,16,2.00391389828635,0.0950949680351316,1908.50459275798,"Male","Ingenieria","Yes","No","Presencial"
2021,"Sem1",105.632734723622,6.73349116784705,64.7875240096249,5.14546595275055,8.43073296538041,18,3.47844869524298,1.40162858678754,981.818616655913,"Female","Business","No","No","Presencial"
2021,"Sem1",107.876752558102,6.78030216150262,78.7107402285919,5.49817310082073,6.69788145051821,27,4.54248851978286,3.7188427380353,1211.3469115815,"Male","CS","No","Si","Presencial"
2021,"Sem1",127.695716463223,8.60501309777544,76.8174910246399,6.04143729442229,7.89532735503975,25,3.67891345108501,3.90472835760918,928.752301938158,"Female","CS","No","No","Presencial"
2021,"Sem1",99.7415366501118,11.5313960626416,59.5743294221343,6.70767569672999,6.27724105183544,20,3.35621688748435,1.0971714955888,1173.31473913831,"Female","Ingenieria","No","No","Virtual"
2021,"Sem1",152.950547698298,17.4830293288249,81.4861925169167,9.1696904965973,6.55340062302153,28,3.35792292891482,2.10119153899246,849.381762477936,"Female","CS","No","No","Presencial"
2021,"Sem1",128.361168864834,12.3482462441224,81.6977010142396,7.13232159729519,5.76894858007574,20,3.39355275667774,1.34074909165174,1197.21339583471,"Female","CS","Yes","Si","Presencial"
2021,"Sem1",178.258675107819,23.1281172926261,74.1506511531957,9.26366282971591,3.87461590324042,24,3.85478858321211,1.4305093067555,895.673217707999,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",170.765361621018,51.1098182887534,88.6423413636317,8.78556581096141,5.37295943814103,22,2.70154849386034,0.413382217908222,1823.50694665039,"Female","Business","No","Si","Virtual"
2021,"Sem2",136.421403879668,14.3531903445217,89.1663985185601,8.18814622529111,5.68348292489515,20,1.8050021199463,0.522462226151238,896.906194043116,"Female","Business","Yes","No","Virtual"
2021,"Sem2",114.566929633186,11.5788229921855,82.5907321018438,6.65621500138588,6.34648981498296,27,4.96533994843331,1.6450969650884,1537.83907613406,"Male","Business","No","Si","Virtual"
2021,"Sem2",141.566960268925,11.1145494361993,74.8701948113966,7.04603796043804,7.13475311888492,27,4.84329677272134,0.908005296472917,809.844728085536,"Male","CS","No","Si","Virtual"
2021,"Sem2",141.009655240444,20.7094976256874,76.3483466360545,8.33963312430854,5.71167567362821,22,5.06997961505248,2.77381110522314,886.595417656842,"Male","Business","Yes","Si","Virtual"
2021,"Sem2",173.731128619568,20.6351574597911,82.7182981737717,9.30432168628557,4.67721397967947,20,3.36911544074447,4.76542704347524,185.555882075272,"Female","Data","No","Si","Presencial"
2021,"Sem2",124.749848417521,12.7329780014818,79.9454018321747,7.86606988933339,7.06395423339231,21,4.29970733995386,2.7118479459776,584.028104457545,"Female","Data","No","No","Presencial"
2021,"Sem2",160.08915146387,17.8008973341224,78.9457886967409,8.99537217180624,5.07155573342481,21,5.86207227822593,6.60024355623974,1047.98735131791,"Male","Business","No","Si","Presencial"
2021,"Sem2",183.300520582002,25.9956907270401,84.6575608920887,9.02958810076157,4.26639088440613,21,5.86659974169855,4.4333128003925,1002.99703654031,"Male","Business","No","No","Presencial"
2021,"Sem2",129.464774046598,13.4374972136388,86.5112866046469,7.30665324307821,5.95228292078428,22,4.68050519746266,4.0744760937544,1250.20402034149,"Female","Ingenieria","Yes","No","Virtual"
2021,"Sem2",117.20821627492,13.4176866782419,78.7419609617049,7.87624776463471,6.34271051312673,23,2.70926156191206,2.91827216595742,1344.06358889811,"Female","Data","Yes","No","Virtual"
2021,"Sem2",98.9361565925295,4.4724920244412,89.4102764482126,4.61574595620862,7.95166141313922,22,3.90385716575392,3.88053893703188,1206.15687539229,"Male","Ingenieria","No","Si","Presencial"
2021,"Sem2",119.517616632459,14.0002602667373,65.6442597034667,8.34970252400321,6.59590665757592,22,2.76208959605935,4.44311534328416,302.113495210291,"Female","Ingenieria","No","No","Presencial"
2021,"Sem2",118.317153502862,11.9682748206951,74.9591416523742,7.11334923534387,7.04219523401436,28,5.81061862353869,4.35132520060062,970.729858454561,"Male","Sin_dato","Yes","Si","Presencial"
2021,"Sem2",140.769558097485,21.1533455100259,81.9301538261403,9.96002166763761,5.71139316529138,25,5.68647279331826,2.22634708916773,1400.69072492952,"Male","CS","Yes","Si","Virtual"
2021,"Sem2",113.564283552517,12.2607992940692,59.8258131439935,7.50419213143559,6.9404091383493,21,6.4347583694891,4.1098067809884,1445.67119536529,"Female","Business","No","Si","Virtual"
2021,"Sem2",157.367504114123,22.6104114135446,96.4006603474195,8.95520030183879,4.65821736716623,22,4.8735822467025,2.97542124511998,875.18091155532,"Female","Ingenieria","Yes","Si","Virtual"
2021,"Sem2",156.603354044439,20.438435609286,87.6837116717098,8.06754219815942,6.86185186490721,19,3.84342125613283,3.49393854740211,1666.51838680377,"Female","Sin_dato","No","No","Presencial"
2021,"Sem2",113.798238420945,12.0142025893068,75.5453648435289,6.84899074043035,8.08747589451857,22,5.44701798732694,2.55372766139021,1081.28559062423,"Female","Business","No","Si","Virtual"
2021,"Sem2",139.829336530648,22.0959998469615,91.4727145322571,8.58274043794498,5.20552489435513,21,4.17382995279846,2.39819276713841,1511.26208178095,"Male","Data","Yes","Si","Virtual"
2021,"Sem2",161.657243668493,23.1165275712017,65.9732552751215,9.15727648392073,4.71582825747025,22,6.16540111421034,5.26612332049897,1800.70014974668,"Female","Business","Yes","Si","Virtual"
2021,"Sem2",149.33502609966,18.9146192831384,76.1740744808164,9.49414924655615,6.13805737998345,21,4.78362334975204,0.903783757292293,1037.54187365554,"Male","Business","No","No","Virtual"
2021,"Sem2",165.300440498734,24.3781714423566,66.7142512465279,9.18191624981949,5.07804116303419,20,5.75119126486012,2.74937724990925,1303.89560267457,"Female","Business","No","Si","Virtual"
2021,"Sem2",175.108154177355,21.2225111386007,80.4109593914625,8.91650524971837,5.74270595319527,24,4.24070049631331,0.00593122628323162,1092.53258496931,"Female","Ingenieria","No","No","Presencial"
2021,"Sem2",145.992000260365,16.1706616532847,87.4119688685099,8.7285708241128,5.77672164825803,22,2.62836470517724,3.75822645494288,804.285976095324,"Female","Business","No","Si","Presencial"
2021,"Sem2",108.73665039133,4.25861950964934,66.5955751488804,5.07114724151584,7.26246607840177,20,4.6523072030674,3.20635675927088,1768.39626143463,"Male","Data","Yes","Si","Virtual"
2021,"Sem2",111.397126548356,9.33827710725475,89.2852366953209,5.67638084959759,6.57641423341453,19,3.296843019791,4.35200268057718,872.280806706291,"Female","Business","No","No","Presencial"
2021,"Sem2",120.93546237499,11.8355218864161,71.2586557725496,8.23295526656883,5.99775679824272,21,5.91371819590941,4.81689019098158,1071.41247338205,"Male","Ingenieria","No","Si","Presencial"
2021,"Sem2",134.229772936716,10.2003239522926,83.9375849965918,6.88658193808024,6.95056720552776,24,4.94806175231603,4.15431381822076,961.456628298093,"Male","Business","Yes","Si","Presencial"
2021,"Sem2",162.914495863282,21.7931256223947,73.3658149826205,8.39580404849049,5.72444515749091,18,3.92717637472487,3.39567573318634,1143.17128731727,"Female","Data","Yes","No","Virtual"
2021,"Sem2",150.154116267556,19.342151324762,85.0793933441435,9.22805398149097,6.13724129952661,24,3.69885476940255,2.5025842618822,1015.33651325972,"Female","Business","No","No","Presencial"
2021,"Sem2",125.994454972983,12.6173785681574,85.3715160715212,6.97766734712568,7.05333238753375,14,5.0109235007534,1.53183987082171,674.901621002886,"Male","CS","Yes","Si","Presencial"
2021,"Sem2",161.214099336045,17.7985718492994,68.2956170236844,9.1019893346679,6.39910582116336,23,2.94223045511445,0.989101164937097,982.29480141377,"Male","CS","No","Si","Presencial"
2021,"Sem2",144.059279890946,19.3945825392614,82.9120476375503,9.77017673186528,5.27693549365106,26,5.27959728957353,2.89547048034971,1353.64956610574,"Female","Business","No","No","Virtual"
2021,"Sem2",152.994750636826,18.8997078674539,74.075266882291,9.66188598943775,6.5475660072354,24,2.96841141832133,1.41584808648437,760.765505045501,"Male","Ingenieria","No","No","Presencial"
2021,"Sem2",136.066429663037,15.4372478166382,92.043496336196,8.86057259246937,5.27886704558826,18,5.25704827666558,4.15458335700601,1436.85905353344,"Female","Business","No","No","Presencial"
2021,"Sem2",151.398420234923,16.3208739605261,79.9549020029124,8.69450373796922,5.56880910936108,20,3.79778383821553,0.0409986105019247,1304.28058939505,"Male","Business","Yes","No","Presencial"
2021,"Sem2",194.943756493728,26.6502450226381,73.3023151440799,9.38255672357014,5.13578175420106,23,3.13208283126343,3.42869366885749,1092.4246792774,"Male","CS","No","Si","Presencial"
2021,"Sem2",164.450607517899,16.9116487438174,80.647433252386,8.98507176207541,6.41517367652926,20,4.29380163486313,2.21312119536699,1035.27431294915,"Female","Data","No","No","Presencial"
2021,"Sem2",128.907537186148,10.3177733351152,84.8625916888576,6.22347177192175,7.18278003696387,19,5.97415257386797,3.95960234215771,1741.72582627012,"Female","CS","Yes","No","Presencial"
2021,"Sem2",151.831756821591,23.7745349854534,76.8652220289627,9.19479398430964,4.83547846230182,21,6.01831773019012,4.11326019618268,1532.66701507815,"Male","Ingenieria","No","Si","Virtual"
2021,"Sem2",145.912462415518,13.3178884859801,70.1812409290433,7.55798520414919,5.38528242831973,26,3.20156724762796,2.57204149748083,1221.36900389644,"Male","Ingenieria","No","No","Presencial"
2021,"Sem2",123.477000397011,7.91878866825115,93.8142217951847,7.86699951432866,6.44729100929493,18,4.498975252879,0.975584936389514,1021.6507744802,"Female","Data","Yes","No","Presencial"
2021,"Sem2",154.082376182451,16.4138482927161,86.7916468593347,8.2065606191612,5.2399032746439,23,3.75230462266527,0.247703463098189,949.73408199777,"Male","Business","No","Si","Virtual"
2021,"Sem2",142.687028267305,20.7501532025526,76.8614295608769,9.33689307102511,4.8673017943846,20,4.88443253870828,3.23845863646618,1842.48978889086,"Female","Business","Yes","Si","Virtual"
2021,"Sem2",127.713408078467,15.5910774646362,78.9240998181882,8.48727124358946,6.49063333626482,23,3.33888758881525,1.56060981323731,1093.18410567396,"Female","Ingenieria","No","No","Virtual"
2021,"Sem2",143.826955459674,16.3079038928023,66.5225421384618,8.57499667093859,7.55307542973647,22,2.62443505555097,2.81327834374926,1686.49610934517,"Male","Ingenieria","Yes","Si","Presencial"
2021,"Sem2",129.370026507051,12.9968633295972,85.5111189500383,7.61811233192327,5.35336031566873,22,3.46427639768297,2.69853798171937,1118.03952575552,"Male","Business","Yes","Si","Presencial"
2021,"Sem2",139.530350324286,15.9743617260175,78.3696859376251,8.46850209015081,5.63999642162389,20,4.1679989681433,3.79715704451838,1197.86026510527,"Male","Data","Yes","No","Virtual"
2021,"Sem2",120.767316250423,13.229072051629,84.678714655996,7.10352371615856,6.34769217978927,20,5.66931157849719,2.05737876917118,965.5813836457,"Male","Ingenieria","No","No","Virtual"
2021,"Sem2",145.526564653194,16.2326620526735,83.4030295946454,9.15294396375038,6.22700843361635,16,4.90250822731818,3.30705052718027,1445.53196940504,"Male","Business","Yes","No","Presencial"
2021,"Sem2",128.598690555063,17.3267557900201,80.4617073875226,8.96934724082088,6.30342357139951,24,5.30659965967953,4.92521464781024,1272.52035863104,"Male","Business","No","No","Virtual"
2021,"Sem2",153.938518532241,18.8482070719296,80.9319898502517,9.7268721769634,6.04914088430931,22,4.64075469535312,2.59235800919572,1358.48544755044,"Female","CS","Yes","Si","Virtual"
2021,"Sem2",154.477419367322,13.5137365322355,96.5229236762841,7.52862377946067,6.46923526788414,19,3.13395964238533,1.27136035123583,1417.63996481062,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem2",136.828938569683,14.2641386987284,77.1751596835426,7.71325652738306,6.23208022237793,18,4.18988991903563,1.86099291105436,1492.60963051888,"Female","Data","No","No","Presencial"
2021,"Sem2",115.487326870873,10.3035189740519,83.0285026367533,6.22813402597041,6.21189050219806,22,5.15857131908864,5.48437499526077,1362.24559961797,"Female","Business","No","No","Presencial"
2021,"Sem2",144.993396580662,16.7665392321832,73.9950073907865,9.30522068698824,5.83390354154079,21,4.34244049960139,2.09437566837835,804.342006904104,"Male","Ingenieria","No","No","Virtual"
2021,"Sem2",122.512585925599,12.4206851467625,59.844229513161,7.26217382384825,6.43007458756774,20,4.07993098958836,0.662739278918538,896.302493277557,"Male","Data","Yes","Si","Presencial"
